Data,Otwarcie,Zamknięcie,Maks.,Min.,Obrót (mln. zł),Zmiana (%)
2018-05-16,3.7,3.3,3.79,3.3,0.01,-10.81
2018-05-15,3.7,3.7,3.7,3.7,0,-0.54
2018-05-14,3.5,3.72,3.72,3.33,0.01,0.54
2018-05-11,3.15,3.7,3.7,3.15,0,-1.07
2018-05-10,3.21,3.74,3.74,3.1,0,-1.32
2018-05-09,3.43,3.79,3.8,3.25,0.01,-2.82
2018-05-08,4,3.9,4,3.41,0,-1.52
2018-05-07,3.96,3.96,3.96,3.96,0,4.21
2018-05-04,3.5,3.8,3.8,3.42,0,11.44
2018-05-02,3.41,3.41,3.41,3.41,0,-10.26
2018-04-30,3.74,3.8,3.8,3.41,0.01,11.44
2018-04-27,3.59,3.41,3.8,3.3,0.01,-10.26
2018-04-26,4,3.8,4,3.5,0.01,-5
2018-04-25,4,4,4,4,0,0
2018-04-24,4.1,4,4.44,4,0.04,-10.71
2018-04-23,4.49,4.48,4.49,4,0.01,0.9
2018-04-20,4.44,4.44,4.44,4.2,0,-1.11
2018-04-19,4.4,4.49,4.49,4.39,0,4.42
2018-04-18,4.31,4.3,4.31,4.3,0,-5.49
2018-04-17,4.48,4.55,4.57,4.48,0.01,1.34
2018-04-16,4.1,4.49,4.5,4,0.01,12.25
2018-04-13,4.4,4,4.6,4,0.03,-9.09
2018-04-12,4.3,4.4,4.4,4.07,0.02,-2.22
2018-04-11,4.5,4.5,4.5,4.1,0.01,-2.17
2018-04-10,4.6,4.6,4.6,4.6,0,-1.5
2018-04-09,4.5,4.67,4.67,4.5,0,8.6
2018-04-06,4.68,4.3,4.68,4.3,0,-4.44
2018-04-05,4.41,4.5,4.5,4.1,0.01,0
2018-04-04,4.44,4.5,4.74,4.44,0.01,-3.02
